StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONSENT_Q,AGE,HPW,RACE,RACE_6_TEXT,GENDER,GENDER_4_TEXT,EDU,TENURE,JOB_TITLE,MANAGER,NUM_EMPLOYEES,INDUSTRY,GRQ,RMP,POWER_1,POWER_2,POWER_3,COMPETE,COOP,NORM_COMMIT,INNOVATE,1_AFFECTIVE_1,1_COSTS_1,1_BENEFITS_1,2_AFFECTIVE_1,2_COSTS_1,2_BENEFITS_1,3_AFFECTIVE_1,3_COSTS_1,3_BENEFITS_1,4_AFFECTIVE_1,4_COSTS_1,4_BENEFITS_1,5_AFFECTIVE_1,5_COSTS_1,5_BENEFITS_1,6_AFFECTIVE_1,6_COSTS_1,6_BENEFITS_1,7_AFFECTIVE_1,7_COSTS_1,7_BENEFITS_1,8_AFFECTIVE_1,8_COSTS_1,8_BENEFITS_1,9_AFFECTIVE_1,9_COSTS_1,9_BENEFITS_1,10_AFFECTIVE_1,10_COSTS_1,10_BENEFITS_1,INT _1,INT _2,INT _3,INT _4,INT _5,INT _6,ATTENTION,INT _7,INT _8,INT _9,INT _10,Prolific_ID,RISKPERCEPTION
2/22/23 10:54,2/22/23 11:03,0,92.233.64.23,100,534,1,2/22/23 11:03,R_3rDQBhlOgoXiKf7,,,,,51.4351,-2.5419,anonymous,EN,1,31,38,1,,1,,5,1,Customer Service Representative,2,9,19,4,3,1,4,1,4,4,2,4,2,3,1,4,4,0,3,3,2,3,2,2,3,3,3,3,2,2,3,2,2,1,1,2,2,2,1,2,2,4,2,1,1,2,1,3,5,2,4,2,2,5f85f0cab3f4e20ebf578203,COSTS
2/22/23 10:57,2/22/23 11:03,0,90.216.78.26,100,359,1,2/22/23 11:03,R_6lNqXC597kHJSM1,,,,,51.2887,-0.7957,anonymous,EN,1,44,38,3,,2,,3,1,Completions officer,2,7,19,3,3,2,4,2,4,3,2,3,6,5,1,7,6,1,7,6,0,7,7,0,6,5,2,3,4,3,6,5,2,3,3,3,6,5,2,2,2,3,1,1,1,1,2,3,5,1,3,1,3,5791dae225cb71000128ad5b,BENEFITS
2/22/23 10:57,2/22/23 11:03,0,79.66.249.243,100,363,1,2/22/23 11:03,R_2xFqulMs2POs8Ac,,,,,53.7573,-2.7236,anonymous,EN,1,45,38,3,,2,,5,8,Lead nurse practitioner ,1,6,12,5,3,6,7,6,4,4,2,4,4,4,3,1,0,3,1,0,1,1,2,3,2,3,3,0,0,0,2,4,2,,0,3,0,0,4,0,1,5,4,2,4,4,4,4,5,4,4,2,4,5bb627b7f047e200014ee3bd,COSTS
2/22/23 10:54,2/22/23 11:04,0,86.173.252.184,100,563,1,2/22/23 11:04,R_3egE4S5ybCp8F6S,,,,,53.4174,-2.9112,anonymous,EN,1,27,37,3,,1,,5,3,Risk Analyst (Fraud),2,9,19,5,3,3,6,3,2,5,4,4,2,2,3,5,3,1,2,3,1,2,4,2,2,5,1,3,4,3,4,5,1,2,4,3,4,4,1,2,5,4,2,1,1,2,2,3,5,1,4,1,3,60298693a73ba0378866bbd1,COSTS
2/22/23 10:56,2/22/23 11:04,0,86.158.124.161,100,457,1,2/22/23 11:04,R_1GNuX7VqvqrM7M9,,,,,51.9916,-0.7357,anonymous,EN,1,38,45,3,,2,,5,6,Purchasing manager ,1,6,15,4,3,6,8,6,4,5,5,4,7,7,2,5,4,2,1,1,5,1,,6,1,,6,1,1,5,4,3,5,2,2,5,2,1,6,0,1,6,4,1,1,4,5,5,5,4,4,4,4,62fd61f2d370d7a5efacf459,BENEFITS
2/22/23 10:50,2/22/23 11:04,0,86.1.156.129,100,839,1,2/22/23 11:04,R_3RwQjZ6Cs2yFmdK,,,,,53.0871,-1.2657,anonymous,EN,1,33,42,3,,1,,6,8,shop manager,1,5,13,7,3,4,5,7,3,5,4,4,4,5,5,3,5,5,3,2,5,3,4,7,4,3,5,3,2,2,1,1,1,3,1,3,2,1,5,4,1,6,4,4,5,4,2,3,5,4,,4,4,636173e73343e23e2fbffbda,COSTS
2/22/23 10:57,2/22/23 11:04,0,86.132.40.57,100,371,1,2/22/23 11:04,R_3Hn135UuqEG0cZl,,,,,52.1346,-0.4663,anonymous,EN,1,24,50,2,,2,,6,0,Analyst,2,9,4,4,2,2,8,2,4,4,2,3,2,1,1,5,2,0,4,3,1,3,1,1,3,1,1,3,2,0,5,3,0,4,3,0,2,1,2,3,2,0,2,1,1,2,1,1,5,2,2,2,1,6002e03d2e269b30b856c0bc,AFFECTIVE
2/22/23 10:55,2/22/23 11:04,0,94.7.51.164,100,509,1,2/22/23 11:04,R_23Wa3THRnOewPK0,,,,,53.4558,-1.5023,anonymous,EN,1,54,37,3,,2,,6,11,Accountant,1,9,10,2,3,6,6,6,4,4,2,4,6,6,1,6,6,1,6,6,1,4,3,1,3,2,1,3,2,1,6,6,1,2,2,2,6,6,1,2,2,2,1,1,1,1,1,1,5,2,2,2,1,62b224142b613b1ffb985ed2,COSTS
2/22/23 10:59,2/22/23 11:04,0,88.107.217.147,100,259,1,2/22/23 11:04,R_3shqMBoBsA2yoqJ,,,,,51.4484,-1.0097,anonymous,EN,1,31,40,3,,1,,5,6,Systems Engineer,1,9,17,4,3,5,6,5,2,5,2,4,1,3,3,2,2,2,1,1,5,1,,3,3,2,2,1,1,5,1,1,4,1,1,6,2,2,5,1,1,5,1,1,3,1,4,3,5,3,4,2,1,63d3fea95d154ec2ce4c50a5,BENEFITS
2/22/23 10:56,2/22/23 11:04,0,82.40.118.66,100,469,1,2/22/23 11:04,R_SUxdhSWIsC2lHgZ,,,,,53.6393,-1.5249,anonymous,EN,1,44,40,3,,1,,4,8,Accounts Payable Team Leader ,1,2,16,5,3,4,6,4,2,4,2,4,4,3,3,6,5,1,4,3,2,5,5,1,2,2,1,1,1,6,4,2,3,1,0,5,4,3,0,2,2,5,4,1,2,1,4,4,5,2,4,2,4,5f2ad7300440373d46026bdc,AFFECTIVE
2/22/23 10:58,2/22/23 11:04,0,31.94.0.81,100,361,1,2/22/23 11:04,R_1P5HrwwEKAdt4iW,,,,,51.4964,-0.1224,anonymous,EN,1,36,40,6,,1,,5,6,Bus driver ,1,9,15,5,3,4,8,5,2,4,2,2,3,3,0,4,6,1,2,4,1,5,6,1,3,3,3,4,5,6,4,2,1,1,1,2,4,5,,2,1,5,1,1,1,4,3,3,5,3,1,2,2,62ac77ccfa585b9abef94912,BENEFITS
2/22/23 10:57,2/22/23 11:04,0,217.39.112.62,100,406,1,2/22/23 11:04,R_1OCenvJnru83A85,,,,,53.4474,-2.3808,anonymous,EN,1,34,40,3,,1,,2,15,Customer and Trading Manager ,1,9,13,7,3,7,7,8,5,5,1,5,5,3,4,3,4,1,0,0,5,0,7,7,0,0,7,0,0,7,2,1,5,4,4,4,2,2,4,0,0,7,2,2,4,4,4,2,5,2,2,1,3,61668d00d12cac88caa9186e,AFFECTIVE
2/22/23 10:57,2/22/23 11:04,0,92.238.128.238,100,413,1,2/22/23 11:04,R_3lVwXp7kQ4QLVTo,,,,,53.6393,-1.5249,anonymous,EN,1,46,38,3,,1,,2,14,Customer Solution Consultant,2,9,17,1,3,2,2,2,1,4,5,4,3,4,3,3,1,1,2,2,1,2,2,1,1,2,4,0,0,0,5,5,0,0,0,2,4,4,2,0,0,0,4,4,4,4,4,4,4,4,4,4,4,62e2924a1527cb4bdb17022d,AFFECTIVE
2/22/23 10:57,2/22/23 11:05,0,195.194.24.235,100,457,1,2/22/23 11:05,R_3pfl0b1BDbshcP5,,,,,51.5026,-0.066,anonymous,EN,1,57,39,3,,1,,7,3,Senior Lecturer,1,8,10,5,2,6,7,6,4,3,2,4,4,4,3,6,4,1,5,5,2,3,4,3,4,5,5,3,3,3,4,5,3,4,4,5,3,4,3,5,4,3,3,3,3,2,3,1,5,2,1,2,1,611a8d23c1d17506a23df589,BENEFITS
2/22/23 10:58,2/22/23 11:05,0,92.4.109.206,100,387,1,2/22/23 11:05,R_1mwJw2xE43i6zuC,,,,,53.3793,-1.4602,anonymous,EN,1,44,42,3,,2,,5,20,Policy Adviser,2,9,8,4,3,2,2,3,1,4,3,3,6,6,1,6,6,2,6,6,2,6,6,2,2,2,4,1,1,5,4,3,4,2,3,2,4,3,4,1,5,4,1,,,,1,2,5,1,1,1,1,5ff73dda1d16d339f8e64bd1,COSTS
2/22/23 10:57,2/22/23 11:05,0,85.255.234.131,100,453,1,2/22/23 11:05,R_T56LRVtJf52qycx,,,,,51.4964,-0.1224,anonymous,EN,1,53,37,3,,2,,5,4,Housing support worker ,2,9,18,3,3,3,5,3,2,4,4,4,3,4,2,5,7,0,7,7,1,4,7,0,4,4,3,2,3,6,7,7,1,6,6,3,6,7,1,4,6,4,4,4,4,4,4,5,5,2,4,2,5,5ffcac9fed52b11468dec167,COSTS
2/22/23 10:56,2/22/23 11:05,0,165.120.0.9,100,552,1,2/22/23 11:05,R_300GCTD1Suuz3rW,,,,,52.0958,-2.3291,anonymous,EN,1,35,35,3,,1,,5,4,Operative Support Officer,2,9,8,5,3,2,8,2,4,4,4,2,2,4,2,5,5,,6,6,1,2,5,2,5,2,5,1,1,4,5,5,0,2,3,5,6,6,,0,0,5,4,4,1,1,4,4,5,1,4,1,4,63d441d2a72a227e0fef6b71,AFFECTIVE
2/22/23 10:53,2/22/23 11:05,0,92.40.168.162,100,718,1,2/22/23 11:05,R_XjFkaak6v0z67jb,,,,,51.5494,-0.3664,anonymous,EN,1,23,36,3,,2,,3,4,Customer service manager ,1,9,13,4,2,2,6,2,2,,4,3,3,2,2,5,2,3,2,4,2,5,6,3,4,2,3,6,5,2,5,2,2,2,2,2,5,5,2,1,3,2,2,2,1,4,,,,1,2,2,2,600392cc4899aa48edd12531,BENEFITS
2/22/23 10:57,2/22/23 11:05,0,80.6.24.203,100,517,1,2/22/23 11:05,R_21hVyuUWvmH2UCs,,,,,51.9367,-0.51,anonymous,EN,1,60,37,3,,1,,2,17,Production Manager,1,4,9,5,1,8,8,8,2,3,1,4,1,1,3,1,2,2,1,2,2,1,1,3,1,3,2,1,1,2,1,2,4,1,1,2,2,4,3,1,1,2,3,2,2,2,2,3,5,2,3,2,2,57756cc47ba34c00010c8844,BENEFITS
2/22/23 10:56,2/22/23 11:06,0,80.189.177.64,100,551,1,2/22/23 11:06,R_4UcngI2HFdrOfVT,,,,,53.552,-1.4872,anonymous,EN,1,59,35,3,,1,,2,12,HGV Driver,2,9,15,1,3,5,5,5,3,4,1,4,7,7,0,7,7,0,6,7,0,7,7,0,6,7,0,0,0,7,2,2,0,1,1,4,7,7,0,0,0,7,1,1,1,1,1,5,5,,4,,5,60ec5f9e9b8a3146ae4feac9,AFFECTIVE
2/22/23 10:56,2/22/23 11:06,0,51.194.139.183,100,588,1,2/22/23 11:06,R_3CQnWrFmoJGxCNE,,,,,51.9265,-0.0996,anonymous,EN,1,54,35,3,,1,,2,15,Technical Advisor,2,9,4,5,3,5,6,5,4,5,4,4,4,4,5,6,2,1,3,2,4,5,3,3,4,4,5,5,6,2,4,4,5,5,5,3,4,3,5,5,4,3,4,2,4,4,4,3,5,2,2,1,1,60c48535b67b2b74eef760d0,COSTS
2/22/23 10:55,2/22/23 11:06,0,86.23.232.3,100,648,1,2/22/23 11:06,R_1C2A1QQkKPBQcr4,,,,,50.82,-1.0664,anonymous,EN,1,34,40,3,,1,,3,2,Water treatment technician ,2,9,5,2,3,1,3,1,2,4,3,2,2,2,4,3,2,3,2,2,2,2,1,3,2,1,2,3,4,2,5,4,2,2,2,3,4,4,3,3,1,1,3,3,4,4,3,3,5,1,2,2,2,63d7e11a231707a179de98f3,COSTS
2/22/23 10:57,2/22/23 11:06,0,90.219.25.5,100,495,1,2/22/23 11:06,R_3NSJp3hBR9qKlP3,,,,,52.4835,-2.0835,anonymous,EN,1,55,40,3,,2,,4,25,Business support manager ,1,9,8,5,3,6,6,6,4,4,2,3,6,5,4,6,7,,5,5,3,2,4,2,3,3,3,1,3,3,4,5,3,,3,5,3,5,4,1,1,3,3,2,3,2,4,4,5,3,4,2,4,5b9bf9437027930001c6153a,AFFECTIVE
2/22/23 10:37,2/22/23 11:06,0,86.172.152.218,100,1747,1,2/22/23 11:06,R_DUYzVAy3qqMFkUF,,,,,52.6737,-2.0313,anonymous,EN,1,34,36,3,,2,,6,10,SAFEGUARDING LEAD,1,6,10,1,2,7,9,7,4,4,4,4,1,1,3,5,5,1,1,3,1,1,2,1,3,3,3,2,4,2,2,3,2,3,4,2,4,4,2,2,5,1,2,1,3,4,3,2,5,2,2,2,2,63468d0d2654a18d324b3678,COSTS
2/22/23 10:54,2/22/23 11:06,0,90.199.247.185,100,683,1,2/22/23 11:06,R_eV9FWJAzhJzUkYp,,,,,53.4174,-2.9112,anonymous,EN,1,49,37,3,,1,,4,28,tl,2,9,9,5,3,3,5,3,3,4,3,3,2,2,5,3,3,4,2,3,3,3,4,3,3,3,3,3,5,2,3,4,3,4,3,4,5,4,5,5,5,1,4,2,2,2,2,2,2,4,2,2,2,62ab3fec01778be8cc7e708c,BENEFITS
2/22/23 10:58,2/22/23 11:06,0,84.69.221.180,100,463,1,2/22/23 11:06,R_1ie9p6RY2ZFCrZ3,,,,,53.7945,-1.5524,anonymous,EN,1,30,30,3,,2,,2,2,Team leader ,1,9,12,3,3,7,9,7,4,5,4,3,2,2,2,7,6,,1,1,1,2,2,3,1,2,1,2,2,2,4,5,1,,0,1,5,6,0,,3,5,2,1,2,4,4,4,5,2,5,1,5,5aa3ac046475f90001a04a8d,BENEFITS
2/22/23 10:52,2/22/23 11:06,0,2.217.173.254,100,848,1,2/22/23 11:06,R_1FlG9HGpphqv90O,,,,,55.9025,-4.1085,anonymous,EN,1,59,35,3,,1,,5,23,Community Payback Officer,2,9,12,2,3,5,5,6,1,5,1,3,5,3,1,5,1,0,1,1,1,1,1,1,1,1,3,1,0,2,6,6,0,0,1,3,6,6,0,1,1,1,2,1,4,2,4,1,5,1,4,1,1,631a030ace0fd33c62501d10,COSTS
2/22/23 10:58,2/22/23 11:07,0,82.132.184.50,100,541,1,2/22/23 11:07,R_2aRW4HLGgOWbWrZ,,,,,53.7999,-1.5125,anonymous,EN,1,25,46,3,,2,,6,2,Class Teacher ,1,5,10,3,3,4,6,4,4,4,2,4,4,3,1,6,6,0,2,2,2,1,3,1,2,2,3,1,1,2,5,2,1,0,0,0,6,4,2,1,1,1,4,2,2,4,3,1,5,1,2,1,1,6104328c4f2f60696ba07ef7,COSTS
2/22/23 10:58,2/22/23 11:07,0,195.213.51.3,100,528,1,2/22/23 11:07,R_2dYD1tPu8fmcZq5,,,,,51.9124,-0.3846,anonymous,EN,1,54,40,3,,1,,4,25,Programmer,1,6,10,3,3,6,7,6,2,4,2,4,3,2,2,5,4,3,5,4,4,2,2,4,4,2,5,6,5,3,6,5,1,4,2,2,3,2,2,3,2,5,2,1,2,2,2,3,1,1,4,2,2,5f91a0c5075eec02af730999,AFFECTIVE
2/22/23 10:54,2/22/23 11:07,0,85.255.237.175,100,770,1,2/22/23 11:07,R_1pGAG41iIfV2Ncp,,,,,51.4964,-0.1224,anonymous,EN,1,37,42,3,,1,,5,8,Quality champion ,2,5,9,5,3,6,8,6,4,4,3,2,5,5,5,3,3,4,4,4,5,4,4,4,4,5,5,1,2,4,2,4,3,3,3,3,4,4,4,2,3,4,2,2,3,2,3,4,5,4,3,4,4,5c4378c535b63800019b3136,COSTS
2/22/23 10:56,2/22/23 11:07,0,82.18.196.73,100,661,1,2/22/23 11:07,R_5szhkt5xlt2I0M1,,,,,52.7839,-1.6676,anonymous,EN,1,32,35,3,,2,,5,5,Assistant management accountant,1,7,19,3,3,4,6,4,4,5,2,4,4,3,1,6,5,1,3,1,1,4,2,2,2,2,4,4,3,2,5,5,2,3,4,2,6,5,1,5,3,1,1,1,3,4,4,3,5,2,5,2,3,5b12b275e9270900013c3e01,BENEFITS
2/22/23 10:58,2/22/23 11:07,0,143.159.195.252,100,546,1,2/22/23 11:07,R_cT50xsaTZqRmC3f,,,,,53.9401,-0.4479,anonymous,EN,1,63,35,3,,1,,8,27,Company Secretary,1,1,6,1,1,10,10,10,3,2,4,4,1,2,1,1,1,0,0,1,0,2,3,0,0,2,0,2,2,0,3,4,0,0,1,1,2,5,1,1,1,2,1,1,3,4,3,,5,,3,,3,5decc61a488cde39be161a91,BENEFITS
2/22/23 11:01,2/22/23 11:07,0,2.124.226.198,100,369,1,2/22/23 11:07,R_2DYS8ag2GfsEVmK,,,,,50.4788,-3.5446,anonymous,EN,1,35,40,3,,1,,7,6,University Lecturer,1,9,10,5,3,3,5,3,3,4,2,2,5,5,3,6,6,4,5,5,5,6,6,4,4,4,4,5,5,3,3,3,6,5,5,4,5,6,3,3,3,5,2,2,2,2,4,5,5,4,3,4,5,63d14977a22dee1760f8770d,AFFECTIVE
2/22/23 10:58,2/22/23 11:07,0,82.45.18.173,100,560,1,2/22/23 11:07,R_ePVDuEmCTRLb573,,,,,51.5242,-0.3976,anonymous,EN,1,42,35,1,,2,,5,17,Teacher,1,5,10,5,2,6,6,6,2,4,2,3,4,4,3,6,6,1,3,3,2,3,3,3,3,4,2,5,5,1,6,6,1,1,1,2,6,6,2,5,4,3,2,1,1,2,2,2,5,1,3,2,2,6384fb8e8e64ccad38600fc2,COSTS
2/22/23 10:58,2/22/23 11:07,0,92.234.32.18,100,562,1,2/22/23 11:07,R_1nUUdePKMztR0f3,,,,,51.5338,-0.4542,anonymous,EN,1,40,40,3,,1,,6,5,senior veterinarian,1,9,18,4,3,8,10,8,2,4,3,3,4,5,4,7,6,2,5,6,2,6,7,2,3,4,4,6,5,3,6,7,3,5,5,3,6,6,2,5,3,2,2,2,2,1,3,3,5,1,2,,3,62779d95881329faf37ad653,AFFECTIVE
2/22/23 10:57,2/22/23 11:08,0,90.248.76.153,100,666,1,2/22/23 11:08,R_3NyLoKDqh0bX0Z3,,,,,51.5074,-0.1196,anonymous,EN,1,35,40,3,,1,,5,3,Scientist,2,8,4,5,3,5,7,5,2,4,4,4,4,4,0,4,4,1,2,2,2,3,3,3,3,3,1,1,1,1,3,3,3,2,2,1,2,3,0,3,2,4,2,4,2,4,2,4,5,2,4,4,4,6165d21a10257825b4bebfcc,AFFECTIVE
2/22/23 10:58,2/22/23 11:09,0,81.103.232.234,100,638,1,2/22/23 11:09,R_Od3RUl0dUYzoq2J,,,,,52.6181,-1.1804,anonymous,EN,1,32,40,3,,1,,3,1,Loader,2,7,18,1,3,2,2,2,2,3,2,3,5,4,1,5,4,1,5,4,1,5,4,1,4,4,1,2,2,1,4,4,1,2,1,1,4,4,1,3,1,1,1,1,1,1,1,2,5,1,1,2,2,63d5c23a0ed0b88b96d48954,AFFECTIVE
2/22/23 10:56,2/22/23 11:09,0,81.97.234.194,100,741,1,2/22/23 11:09,R_11dzK0Bhq7CFW7v,,,,,50.8612,-0.1194,anonymous,EN,1,59,45,3,,2,,5,15,Team Manager,1,9,12,6,3,7,7,7,1,4,1,3,1,1,0,1,1,1,1,0,0,1,1,0,2,2,3,1,2,1,1,1,1,1,1,3,2,0,3,2,2,0,4,4,4,5,4,4,5,4,4,4,4,6307a8dc7ac0c8026ec12eb9,BENEFITS
2/22/23 11:04,2/22/23 11:09,0,5.64.117.125,100,344,1,2/22/23 11:09,R_2f9wxG0zFymPUTZ,,,,,51.4719,-0.1616,anonymous,EN,1,25,39,3,,2,,5,5,Resource Officer,2,9,18,2,3,3,7,3,4,5,2,4,5,5,2,4,1,2,4,2,2,5,4,1,3,4,3,2,3,2,6,4,1,3,2,2,5,5,1,3,2,3,1,1,1,2,2,4,5,1,4,2,4,628b938b2a14e5c3e9ede879,AFFECTIVE
2/22/23 11:00,2/22/23 11:10,0,82.16.197.10,100,599,1,2/22/23 11:10,R_3EKHSU5g0sTOnWp,,,,,50.8431,-1.064,anonymous,EN,1,27,35,3,,2,,3,11,Support Analyst ,2,9,13,3,3,3,4,3,2,4,5,4,5,2,4,7,7,7,7,6,2,3,3,5,5,4,3,6,5,2,7,2,5,6,4,5,7,4,5,6,4,4,2,1,1,4,1,2,5,4,2,4,2,612fdb379901e1894c586232,BENEFITS
2/22/23 10:58,2/22/23 11:11,0,148.252.133.201,100,771,1,2/22/23 11:11,R_08Teng4GnZ8nQw9,,,,,55.9552,-3.2,anonymous,EN,1,51,37,3,,2,,3,21,Support Practitioner ,1,9,12,4,3,3,4,3,2,4,3,4,2,1,5,3,1,4,2,2,3,1,1,4,1,1,4,3,1,6,4,3,2,2,2,3,2,3,4,1,2,4,4,3,4,5,4,5,5,4,4,5,4,5b2405d534ffd00001b41156,AFFECTIVE
2/22/23 10:55,2/22/23 11:12,0,94.7.148.230,100,987,1,2/22/23 11:12,R_3GjLelcxROyXorL,,,,,52.455,-1.8641,anonymous,EN,1,55,39,6,white,2,,1,7,production worker,2,4,9,4,3,2,4,2,2,4,3,4,4,5,1,5,6,5,3,3,2,5,5,2,3,3,3,3,3,3,3,3,2,5,5,4,5,5,4,4,3,4,2,1,4,4,4,2,5,1,2,5,2,63c581c316a864093767d62e,COSTS
2/22/23 10:51,2/22/23 11:12,0,78.86.165.98,100,1275,1,2/22/23 11:12,R_WBQCg48S72CFgM9,,,,,51.4964,-0.1224,anonymous,EN,1,28,35,3,,2,,2,0,Data technician ,2,9,15,1,2,1,1,1,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,63ced1735f7c000ace0cf6fa,COSTS
2/22/23 10:52,2/22/23 11:13,0,86.11.160.86,100,1243,1,2/22/23 11:13,R_3JF1xYNbtgi7cP1,,,,,53.4236,-2.3113,anonymous,EN,1,23,34,3,,1,,3,3,Cabin Service Supervisor,1,9,18,5,3,2,6,2,3,4,3,2,2,3,2,4,3,4,0,0,5,3,3,4,0,0,4,0,2,2,4,3,3,1,1,1,2,1,5,0,0,3,2,1,4,2,5,5,5,4,4,4,5,63d3fb4910bdf06ad9b12eb9,BENEFITS
2/22/23 10:58,2/22/23 11:13,0,31.94.31.218,100,926,1,2/22/23 11:13,R_XzCMFboxjX2m7S1,,,,,51.5095,-0.0955,anonymous,EN,1,25,37,3,,2,,5,0,Co-ordinator,2,9,18,4,2,5,8,7,2,5,1,5,4,4,5,7,7,7,5,4,3,2,3,3,1,1,2,4,3,4,3,5,3,2,1,2,5,6,5,2,2,2,1,1,2,3,2,4,2,3,3,3,1,62fb7b6861c00a785bf82ad7,BENEFITS
2/22/23 10:52,2/22/23 11:13,0,109.154.66.33,100,1264,1,2/22/23 11:13,R_2BrkMprMztBPnFO,,,,,51.9124,-0.3846,anonymous,EN,1,39,37,1,,2,,6,10,CRM Exec,2,6,18,4,2,1,4,1,2,4,4,3,6,5,6,7,7,0,6,5,1,6,5,2,1,1,5,5,5,2,7,7,0,5,4,3,7,6,0,6,6,0,1,1,1,1,1,1,5,1,1,1,1,5b64bf87553b490001170f42,BENEFITS
2/22/23 10:56,2/22/23 11:16,0,82.11.170.209,100,1199,1,2/22/23 11:16,R_2pY5aN5ys1nT47Y,,,,,51.3157,-0.535,anonymous,EN,1,42,40,3,,1,,5,13,IT Analyst,2,9,16,2,2,3,4,3,3,4,3,4,3,3,4,7,7,1,5,5,2,5,5,2,2,2,3,4,4,3,4,4,3,4,4,3,5,5,2,5,4,3,2,1,2,2,3,1,5,2,3,2,1,604654fb0aeb2e1008f236f6,COSTS
2/22/23 10:55,2/22/23 11:16,0,95.147.92.35,100,1272,1,2/22/23 11:16,R_29tvm5K7QALywWG,,,,,51.6539,-0.0888,anonymous,EN,1,40,40,3,,2,,5,6,PA,2,8,19,4,2,3,4,3,2,4,2,4,4,5,5,6,5,5,4,3,4,4,4,4,2,2,3,4,1,2,6,6,3,3,3,4,5,4,5,3,2,4,1,1,1,1,1,1,1,1,1,1,1,5b0e44a81e55760001b99568,BENEFITS
2/22/23 11:33,2/22/23 11:40,0,94.193.70.28,100,398,1,2/22/23 11:40,R_2c8jtpLJL3xEcVi,,,,,54.6784,-5.9695,anonymous,EN,1,28,40,3,,2,,5,1,Content manager,2,3,13,3,2,6,8,6,2,5,2,3,6,4,6,6,5,4,2,2,4,4,3,2,2,1,6,4,2,5,5,5,6,5,3,4,6,5,3,3,2,6,4,1,4,4,4,4,5,1,3,2,4,5edaac6ad4bd47161c3d50ba,COSTS
2/22/23 11:36,2/22/23 11:41,0,86.176.98.123,100,252,1,2/22/23 11:41,R_3fBmPVqV5mvJIQ0,,,,,51.5997,-0.416,anonymous,EN,1,29,40,5,,1,,5,3,Tech Lead,1,6,17,3,2,3,7,5,4,4,2,3,3,2,5,7,7,1,3,2,5,3,1,3,2,4,6,1,5,2,4,6,1,0,0,7,1,0,5,3,1,6,1,,2,3,3,2,5,2,4,2,3,62909d7551844220ac3125a5,AFFECTIVE
2/22/23 10:53,2/22/23 12:33,0,84.69.195.66,100,5974,1,2/22/23 12:33,R_332z3j8Yvpy6wl5,,,,,53.7663,-1.5695,anonymous,EN,1,39,38,3,,2,,4,6,Advanced healthcare assistant ,2,9,12,5,3,5,8,5,5,5,2,5,7,7,3,5,1,6,1,5,5,1,1,1,1,2,3,4,2,2,6,1,4,1,1,4,1,1,1,1,1,5,3,1,1,1,3,5,5,2,4,2,5,6105ba07b4fa0867eaed2f5b,COSTS
